t_contact_s,theta_err_t1_deg
2.804,7.884378038
2.805,7.881242183
2.806,7.878658394
2.807,7.876213375
2.808,7.874137501
2.809,7.872637942
2.81,7.871497655
2.811,7.870365515
2.812,7.869363288
2.813,7.868481738
2.814,7.867378229
2.815,7.866331813
2.816,7.865131745
2.817,7.863820446
2.818,7.862322524
2.819,7.860512969
2.82,7.858306594
2.821,7.856054987
2.822,7.85334132
2.823,7.85044688
2.824,7.84721226
2.825,7.843681397
2.826,7.840118354
2.827,7.836530353
2.828,7.833033298
2.829,7.829638467
2.83,7.826049085
2.831,7.822548799
2.832,7.819057635
2.833,7.81599319
2.834,7.813238444
2.835,7.810899787
2.836,7.80899115
2.837,7.807470717
2.838,7.806292032
2.839,7.805139915
2.84,7.803809267
2.841,7.802356804
2.842,7.801049795
2.843,7.799672301
2.844,7.798433323
2.845,7.796508906
2.846,7.794567146
2.847,7.792115756
2.848,7.789442353
2.849,7.786482259
2.85,7.7831599
2.851,7.779504574
2.852,7.775605855
2.853,7.771623207
2.854,7.767673213
2.855,7.763873052
2.856,7.759871178
2.857,7.755932209
2.858,7.751846824
2.859,7.748038985
2.86,7.744359377
2.861,7.741152254
2.862,7.738025525
2.863,7.735969187
2.864,7.734089281
2.865,7.732624123
2.866,7.731369962
2.867,7.730038926
2.868,7.728561515
2.869,7.727297914
2.87,7.726093688
2.871,7.724614843
2.872,7.722970403
2.873,7.720696241
2.874,7.718146438
2.875,7.715680903
2.876,7.712611124
2.877,7.70933837
2.878,7.706006191
2.879,7.702081101
2.88,7.698138707
2.881,7.694438494
2.882,7.690686855
2.883,7.686673988
2.884,7.682742404
2.885,7.67875716
2.886,7.674914854
2.887,7.671211677
2.888,7.667985472
2.889,7.664935575
2.89,7.662714529
2.891,7.660893592
2.892,7.659283378
2.893,7.657964981
2.894,7.656776521
2.895,7.655298403
2.896,7.653926815
2.897,7.652723354
2.898,7.651226584
2.899,7.649616556
2.9,7.647544724
2.901,7.644951398
2.902,7.64231003
2.903,7.639420318
2.904,7.635930735
2.905,7.632139422
2.906,7.62822369
2.907,7.624114397
2.908,7.620088575
2.909,7.615926948
2.91,7.611609018
2.911,7.607018566
2.912,7.602718456
2.913,7.59849798
2.914,7.594319749
2.915,7.590847986
2.916,7.587555544
2.917,7.584858945
2.918,7.582770818
2.919,7.581202494
2.92,7.57958204
2.921,7.578289019
2.922,7.576784651
2.923,7.575343234
2.924,7.573984224
2.925,7.57241225
2.926,7.570672432
2.927,7.568383337
2.928,7.566073654
2.929,7.563246998
2.93,7.560089846
2.931,7.556818577
2.932,7.552977627
2.933,7.548872707
2.934,7.544559967
2.935,7.540432254
2.936,7.536395168
2.937,7.532078415
2.938,7.527885339
2.939,7.523547569
2.94,7.519401645
2.941,7.515530175
2.942,7.512281705
2.943,7.509277639
2.944,7.506925709
2.945,7.504934412
2.946,7.503557536
2.947,7.502257011
2.948,7.501011734
2.949,7.499481661
2.95,7.498090939
2.951,7.496787748
2.952,7.495323575
2.953,7.493375309
2.954,7.490883674
2.955,7.488293695
2.956,7.485227005
2.957,7.481709032
2.958,7.477946215
2.959,7.473822571
2.96,7.469410929
2.961,7.46518524
2.962,7.460828419
2.963,7.456392931
2.964,7.451696515
2.965,7.447186287
2.966,7.442713076
2.967,7.438211476
2.968,7.434249996
2.969,7.430901529
2.97,7.427548793
2.971,7.424737513
2.972,7.422498328
2.973,7.420685039
2.974,7.419185916
2.975,7.417808915
2.976,7.416307621
2.977,7.415008781
2.978,7.413715356
2.979,7.411928212
2.98,7.409970558
2.981,7.407436592
2.982,7.404647963
2.983,7.401539501
2.984,7.398163462
2.985,7.394533016
2.986,7.390472379
2.987,7.386127357
2.989,7.377531865
2.99,7.373111049
2.991,7.368389506
2.992,7.36382149
2.993,7.359246969
2.994,7.354539375
2.995,7.350640538
2.996,7.347028076
2.997,7.343954122
2.998,7.341367456
2.999,7.339302526
3,7.337872794
3.001,7.33660852
3.002,7.335586967
3.003,7.334562381
3.004,7.333460192
3.005,7.332270551
3.006,7.330678447
3.007,7.328856356
3.008,7.32635927
3.009,7.323788526
3.01,7.320702114
3.011,7.317262933
3.012,7.313689936
3.013,7.309874276
3.014,7.305839517
3.015,7.301772478
3.016,7.297724673
3.017,7.293530348
3.018,7.288807497
3.019,7.284218983
3.02,7.279818407
3.021,7.275670349
3.022,7.271832903
3.023,7.268588944
3.024,7.265875213
3.025,7.263517058
3.026,7.26179555
3.027,7.260471009
3.028,7.259407758
3.029,7.258427385
3.03,7.257467099
3.031,7.256291821
3.032,7.255152288
3.033,7.25373611
3.034,7.251944508
3.035,7.249412805
3.036,7.246690514
3.037,7.243244889
3.038,7.239789005
3.039,7.235986922
3.04,7.232138515
3.041,7.228185556
3.042,7.224114231
3.043,7.220020733
3.044,7.215856147
3.045,7.211615715
3.046,7.207258703
3.047,7.203308095
3.048,7.199655421
3.049,7.196293708
3.05,7.193487561
3.051,7.190892255
3.052,7.188868271
3.053,7.187342967
3.054,7.186100777
3.055,7.18495185
3.056,7.18389282
3.057,7.182956543
3.058,7.182055383
3.059,7.180821294
3.06,7.179589454
3.061,7.177970596
3.062,7.176018619
3.063,7.173644197
3.064,7.170683378
3.065,7.167351148
3.067,7.159324451
3.068,7.154708719
3.069,7.149437196
3.07,7.144070621
3.071,7.13791265
3.072,7.131241607
3.073,7.124780906
3.074,7.118301024
3.075,7.111910217
3.076,7.105569959
3.077,7.099418355
3.078,7.093436323
3.079,7.087872476
3.08,7.082607741
3.081,7.077652267
3.082,7.072914567
3.083,7.068410151
3.084,7.063883339
3.085,7.059122777
3.086,7.054596911
3.087,7.05005061
3.088,7.045253892
3.089,7.039885638
3.09,7.033804684
3.091,7.027432788
3.092,7.020637709
3.093,7.013440871
3.094,7.00548205
3.095,6.997067078
3.096,6.98834734
3.097,6.979296429
3.098,6.970154461
3.099,6.960717933
3.1,6.951194862
3.101,6.94187935
3.102,6.933118148
3.103,6.924250425
3.104,6.915941812
3.105,6.907626551
3.106,6.900160708
3.107,6.893209959
3.108,6.886265914
3.109,6.879548492
3.11,6.873335979
3.111,6.867466683
3.112,6.86138264
3.113,6.855040601
3.114,6.848666743
3.115,6.841896988
3.116,6.834967764
3.117,6.827796093
3.118,6.819906385
3.119,6.811646973
3.12,6.803072538
3.121,6.794074676
3.122,6.784851021
3.123,6.77530715
3.124,6.765807832
3.125,6.756202051
3.126,6.746668041
3.127,6.737276947
3.128,6.728076743
3.129,6.719012696
3.13,6.710285593
3.131,6.701591241
3.132,6.6936331
3.133,6.685941639
3.134,6.678336035
3.135,6.670746193
3.136,6.663604118
3.137,6.656687473
3.138,6.649316823
3.139,6.641518695
3.14,6.633556072
3.142,6.617493644
3.143,6.608500832
3.144,6.599135517
3.145,6.589753837
3.146,6.579828354
3.147,6.569401277
3.148,6.558926161
3.149,6.548455578
3.15,6.537919418
3.151,6.527089342
3.152,6.516234679
3.153,6.505626012
3.154,6.494783354
3.155,6.484293601
3.156,6.473767284
3.157,6.463175837
3.158,6.453479712
3.159,6.443830042
3.16,6.434110873
3.161,6.424654778
3.162,6.415259575
3.163,6.405836614
3.164,6.39614008
3.165,6.386180552
3.166,6.37639502
3.167,6.365888388
3.168,6.355432463
3.169,6.344743788
3.17,6.333417171
3.171,6.322247873
3.172,6.310416585
3.173,6.298792316
3.174,6.287026895
3.175,6.275141546
3.176,6.263147856
3.177,6.251292398
3.178,6.239615263
3.179,6.22805175
3.18,6.216751494
3.181,6.206038148
3.182,6.1953325
3.183,6.184996618
3.184,6.175197475
3.185,6.165275655
3.186,6.156096007
3.187,6.146747321
3.188,6.137364307
3.189,6.128001343
3.19,6.118277049
3.191,6.108578444
3.192,6.098191115
3.193,6.087752931
3.194,6.076884627
3.195,6.065575826
3.196,6.054228023
3.197,6.042555507
3.198,6.030290463
3.199,6.018164428
3.2,6.005806321
3.201,5.993265329
3.202,5.981079837
3.203,5.968646217
3.204,5.956452421
3.205,5.944365013
3.206,5.932250754
3.207,5.920272582
3.208,5.908455788
3.209,5.896985445
3.21,5.885899875
3.211,5.874732977
3.212,5.863739001
3.213,5.852692265
3.214,5.841887097
3.215,5.830730904
3.216,5.819805263
3.217,5.808966607
3.218,5.797403742
3.219,5.785771038
3.22,5.774187994
3.221,5.762080735
3.222,5.750489726
3.223,5.738077071
3.224,5.725594534
3.225,5.713265733
3.226,5.700786383
3.227,5.688519087
3.228,5.676304545
3.229,5.663859248
3.23,5.65196102
3.231,5.640230942
3.232,5.628218585
3.233,5.616782258
3.234,5.605340967
3.235,5.594130957
3.236,5.583272071
3.237,5.572331141
3.238,5.56146231
3.239,5.550746627
3.24,5.540036268
3.241,5.528726157
3.242,5.517383433
3.243,5.505976645
3.244,5.493914788
3.245,5.48222728
3.246,5.47010981
3.247,5.457174387
3.248,5.444447823
3.249,5.431291936
3.25,5.417843255
3.251,5.404323635
3.252,5.390210113
3.253,5.376552379
3.254,5.362571888
3.255,5.348694819
3.256,5.335074849
3.257,5.321232899
3.258,5.307801448
3.259,5.294333452
3.26,5.281449553
3.261,5.268733574
3.262,5.255669614
3.263,5.243621693
3.264,5.231173257
3.265,5.219058975
3.266,5.207344213
3.267,5.194899182
3.268,5.182407979
3.269,5.170478598
3.27,5.15800517
3.271,5.145644913
3.272,5.132928756
3.273,5.12019076
3.274,5.107559016
3.275,5.094557735
3.276,5.081932566
3.277,5.069065046
3.278,5.055992568
3.279,5.043136188
3.28,5.030037008
3.281,5.017614768
3.282,5.005074407
3.283,4.992363333
3.284,4.98004882
3.285,4.967854258
3.286,4.955741647
3.287,4.944065811
3.288,4.931994869
3.289,4.920404088
3.29,4.908877759
3.291,4.897369038
3.292,4.885772149
3.293,4.873939849
3.294,4.862101337
3.295,4.850337942
3.296,4.838054227
3.297,4.825938602
3.298,4.813455549
3.299,4.800800181
3.3,4.787921789
3.301,4.77520837
3.302,4.762599418
3.303,4.750000901
3.304,4.737027951
3.305,4.724642302
3.306,4.712251828
3.307,4.700052974
3.308,4.687906854
3.309,4.67592293
3.31,4.664309879
3.311,4.652794213
3.312,4.641573849
3.313,4.63047998
3.314,4.619453569
3.315,4.608773582
3.316,4.598267442
3.317,4.587653137
3.318,4.577187876
3.319,4.566400407
3.32,4.555674442
3.321,4.544793627
3.322,4.533491492
3.323,4.522660577
3.324,4.511408667
3.325,4.499918679
3.326,4.488572579
3.327,4.476806005
3.328,4.464922187
3.329,4.453068001
3.33,4.441120028
3.331,4.429327947
3.332,4.417606724
3.333,4.405676813
3.334,4.39379708
3.335,4.382206886
3.336,4.370586627
3.337,4.359041683
3.338,4.347314271
3.339,4.335615481
3.34,4.324227809
3.341,4.312794447
3.342,4.301260044
3.343,4.289976629
3.344,4.27829572
3.345,4.266622457
3.346,4.255027281
3.347,4.24307127
3.348,4.231127344
3.349,4.218975601
3.35,4.206829025
3.351,4.19485067
3.352,4.182538529
3.353,4.170569142
3.354,4.158417978
3.355,4.146122022
3.356,4.134213337
3.357,4.122185647
3.358,4.110197008
3.359,4.098713997
3.36,4.086762229
3.361,4.075510624
3.362,4.06415749
3.363,4.052857506
3.364,4.041762703
3.365,4.030628358
3.366,4.019723876
3.367,4.008821253
3.368,3.997768361
3.369,3.986851161
3.37,3.976044972
3.371,3.964981209
3.372,3.953805616
3.373,3.942820639
3.374,3.931814058
3.375,3.920472047
3.376,3.90934087
3.377,3.898288365
3.378,3.886938591
3.379,3.875867465
3.38,3.864766056
3.381,3.85345565
3.382,3.842552508
3.383,3.831291795
3.384,3.819982645
3.385,3.808916866
3.386,3.797547444
3.387,3.786571766
3.388,3.775409324
3.389,3.764180729
3.39,3.753133778
3.391,3.742409084
3.392,3.731548943
3.393,3.721052137
3.394,3.710474699
3.395,3.699813101
3.396,3.689435472
3.397,3.6791074
3.398,3.668755995
3.399,3.658364816
3.4,3.648376822
3.401,3.638004998
3.402,3.627652546
3.403,3.617444689
3.404,3.607215032
3.405,3.596911297
3.406,3.586751179
3.407,3.576854716
3.408,3.566561753
3.409,3.556537463
3.41,3.546599981
3.411,3.536496462
3.412,3.52629037
3.413,3.516466162
3.414,3.506447417
3.415,3.496509119
3.416,3.486603931
3.417,3.476939165
3.418,3.466922978
3.419,3.457147778
3.42,3.447320741
3.421,3.437044973
3.422,3.427103238
3.423,3.417077216
3.424,3.406981696
3.425,3.396938544
3.426,3.3870031
3.427,3.377057496
3.428,3.366701062
3.429,3.356372952
3.43,3.34582189
3.431,3.335363902
3.432,3.32471106
3.433,3.314254789
3.434,3.303294775
3.435,3.292668113
3.436,3.282192208
3.437,3.271360186
3.438,3.26063305
3.439,3.249876777
3.44,3.238924701
3.441,3.228366745
3.442,3.217486997
3.443,3.20658212
3.444,3.196216429
3.445,3.185578333
3.446,3.175179338
3.447,3.164649535
3.448,3.154428353
3.449,3.144188725
3.45,3.133847348
3.451,3.123844251
3.452,3.113651829
3.453,3.103604697
3.454,3.09389592
3.455,3.083909175
3.456,3.074319269
3.457,3.06476519
3.458,3.055151061
3.459,3.045585628
3.46,3.036281559
3.461,3.026774904
3.462,3.017421371
3.463,3.008097686
3.464,2.998795334
3.465,2.989315172
3.466,2.979588335
3.467,2.970097131
3.468,2.960560576
3.469,2.950919936
3.47,2.941356941
3.471,2.931710032
3.472,2.922257429
3.473,2.912736168
3.474,2.903296995
3.475,2.893758723
3.476,2.884420917
3.477,2.875174627
3.478,2.865761209
3.479,2.856323035
3.48,2.847176102
3.481,2.838118881
3.482,2.829176972
3.483,2.819828931
3.484,2.810698527
3.485,2.801659486
3.486,2.792294656
3.487,2.783063901
3.488,2.773589922
3.489,2.763933299
3.49,2.754226606
3.491,2.744750525
3.492,2.73489249
3.493,2.72502084
3.494,2.715364136
3.495,2.705946026
3.496,2.696077851
3.497,2.686491357
3.498,2.677145535
3.499,2.667817321
3.5,2.658468015
3.501,2.649237073
3.502,2.640366288
3.503,2.631243261
3.504,2.622443509
3.505,2.613781042
3.506,2.605118895
3.507,2.596507254
3.508,2.588224437
3.509,2.579903365
3.51,2.571640627
3.511,2.563091053
3.512,2.554774581
3.513,2.546616162
3.514,2.538361205
3.515,2.529691969
3.516,2.521352991
3.517,2.513129857
3.518,2.504561183
3.519,2.495761884
3.52,2.487223435
3.521,2.47875943
3.522,2.469829427
3.523,2.461269577
3.524,2.452838892
3.525,2.444063543
3.526,2.435305927
3.527,2.426691352
3.528,2.417981257
3.529,2.409472425
3.53,2.400555811
3.531,2.39207465
3.532,2.383775946
3.533,2.375276851
3.534,2.366764122
3.535,2.358517596
3.536,2.350369292
3.537,2.341829565
3.538,2.333264139
3.539,2.324896471
3.54,2.316342407
3.541,2.307537505
3.542,2.298769677
3.543,2.289875303
3.544,2.28120044
3.545,2.271783984
3.546,2.262620938
3.547,2.25357179
3.548,2.24412522
3.551,2.216554717
3.552,2.207301728
3.553,2.198143601
3.554,2.189113297
3.555,2.179769581
3.556,2.17079678
3.557,2.162013876
3.558,2.153219079
3.559,2.144598091
3.56,2.136326486
3.561,2.128259822
3.562,2.119883453
3.563,2.111785803
3.564,2.103825017
3.565,2.095853719
3.566,2.087864089
3.567,2.079883567
3.568,2.072120758
3.569,2.064342384
3.57,2.056393347
3.571,2.048902896
3.572,2.041391637
3.573,2.033907262
3.574,2.026193343
3.575,2.018755315
3.576,2.011512276
3.577,2.004250675
3.578,1.997133649
3.579,1.989824219
3.58,1.982760475
3.581,1.975827066
3.582,1.96912527
3.583,1.962217951
3.584,1.955314306
3.585,1.948721338
3.586,1.942230084
3.587,1.935541403
3.588,1.929045868
3.589,1.922482357
3.59,1.916115328
3.591,1.909721459
3.592,1.903434082
3.593,1.89679361
3.594,1.890280421
3.595,1.8837645
3.596,1.877419277
3.597,1.870852044
3.598,1.864301973
3.599,1.857878751
3.6,1.851351405
3.601,1.845128394
3.602,1.838568586
3.603,1.831978723
3.604,1.825599989
3.605,1.819475213
3.606,1.813403034
3.607,1.807452346
3.608,1.801451635
3.609,1.795637422
3.61,1.790188129
3.611,1.785004966
3.612,1.779628281
3.613,1.774609292
3.614,1.76964969
3.615,1.764894659
3.616,1.760439962
3.617,1.756078597
3.618,1.751883484
3.619,1.747928327
3.62,1.743762828
3.621,1.740030275
3.622,1.73637573
3.623,1.732819199
3.624,1.729590417
3.625,1.726331793
3.626,1.723127853
3.627,1.720061138
3.628,1.717046423
3.629,1.714398654
3.63,1.711722492
3.631,1.709397192
3.632,1.707332404
3.633,1.705351059
3.634,1.703713502
3.635,1.702202755
3.636,1.700950208
3.637,1.699785954
3.638,1.699171599
3.639,1.69846467
3.64,1.698075601
3.641,1.69795506
3.642,1.697999444
3.643,1.698126937
3.644,1.698579693
3.645,1.699119398
3.646,1.699608457
3.647,1.700095903
3.648,1.700666472
3.649,1.701089554
3.65,1.701457247
3.651,1.701911108
3.652,1.702320765
3.653,1.70278908
3.654,1.703490896
3.655,1.704002752
3.656,1.704569941
3.657,1.705044122
3.658,1.705575365
3.659,1.706029717
3.66,1.706553617
3.661,1.707131299
3.662,1.707619575
3.663,1.708293486
3.664,1.708845056
3.665,1.709325094
3.666,1.71008421
3.667,1.710545762
3.668,1.711274243
3.669,1.71189765
3.67,1.712737552
3.671,1.713420875
3.672,1.714174113
3.673,1.71484694
3.674,1.715527748
3.675,1.716134503
3.676,1.716714418
3.677,1.717260005
3.678,1.717836259
3.679,1.71831339
3.68,1.718753186
3.681,1.719358647
3.682,1.719700435
3.683,1.720105505
3.684,1.720671015
3.685,1.721132038
3.686,1.721479573
3.687,1.721995557
3.688,1.722380722
3.689,1.722935856
3.69,1.723348716
3.691,1.723932925
3.692,1.724337807
3.693,1.724952133
3.694,1.725518682
3.695,1.72600023
3.696,1.726496595
3.697,1.726971782
3.698,1.7275414
3.699,1.72816897
3.7,1.728506353
3.701,1.729037564
3.702,1.729485794
3.703,1.729813418
3.704,1.73016912
3.705,1.730495019
3.706,1.73082892
3.707,1.73121774
3.708,1.731591318
3.709,1.731948486
3.71,1.732313617
3.711,1.732697826
3.712,1.733079668
3.713,1.733462191
3.714,1.733819771
3.715,1.734236219
3.716,1.734631427
3.717,1.735250983
3.718,1.73567445
3.719,1.736294325
3.72,1.736856948
3.721,1.737291779
3.722,1.737744382
3.723,1.738135182
3.724,1.738512542
3.725,1.738843166
3.726,1.739156825
3.727,1.739420257
3.728,1.739541226
3.729,1.739730644
3.73,1.739853753
3.731,1.739856496
3.732,1.740086946
3.733,1.740166843
3.734,1.740315937
3.735,1.740498637
3.736,1.740581495
3.737,1.740754152
3.738,1.740888011
3.739,1.741076538
3.74,1.741301939
3.741,1.741539322
3.742,1.741757786
3.743,1.741936606
3.744,1.742160785
3.745,1.742587003
3.746,1.742804482
3.747,1.743125573
3.748,1.74338748
3.749,1.74354657
3.75,1.743755271
3.751,1.743882228
3.752,1.744060017
3.753,1.74408891
3.754,1.744298223
3.755,1.744277233
3.756,1.744329797
3.757,1.744291403
3.758,1.744322608
3.759,1.744249618
3.76,1.74430317
3.761,1.744411096
3.762,1.744415547
3.763,1.744475069
3.764,1.744597268
3.765,1.74460827
3.766,1.744676937
3.767,1.744815809
3.768,1.745061208
3.769,1.745107964
3.77,1.745328104
3.771,1.745400881
3.772,1.745514902
3.773,1.745834409
3.774,1.745935177
3.775,1.746024606
3.776,1.746306432
3.777,1.746415342
3.778,1.746640039
3.779,1.74691514
3.78,1.747063349
3.781,1.747128582
3.782,1.747126257
3.783,1.747067777
3.784,1.746967249
3.785,1.746894795
3.786,1.746915669
3.787,1.747000556
3.788,1.747106726
3.789,1.747037738
3.79,1.747032889
3.791,1.747090516
3.792,1.747133319
3.793,1.747265994
3.794,1.747278308
3.795,1.747319439
3.796,1.747258503
3.797,1.74723572
3.798,1.747217643
3.799,1.747311761
3.8,1.747372728
3.801,1.747428602
3.802,1.74741258
3.803,1.747474716
3.804,1.747619502
3.805,1.747547624
3.806,1.747813538
3.807,1.747680732
3.808,1.747740184
3.809,1.747615389
3.81,1.747550117
3.811,1.747627136
3.812,1.747632084
3.813,1.747623299
3.814,1.747613514
3.815,1.747592777
3.816,1.747756437
3.817,1.747640277
3.818,1.747682783
3.819,1.747715508
3.82,1.747722475
3.821,1.747764188
3.822,1.747846179
3.823,1.747849894
3.827,1.747849964
3.828,1.747893265
3.829,1.747918579
3.83,1.747862644
3.831,1.747903205
3.832,1.747936909
3.833,1.747943585
3.834,1.74794215
3.835,1.748010659
3.836,1.747924702
3.837,1.747867643
3.838,1.747915608
3.839,1.748008126
3.84,1.747903791
3.841,1.748094564
3.842,1.747970204
3.843,1.747982545
3.844,1.747943989
3.845,1.748036143
3.846,1.748085072
3.847,1.748156365
3.848,1.748125962
3.849,1.748109572
3.85,1.748003767
3.851,1.748160749
3.852,1.748211858
3.853,1.7481435
3.854,1.748267399
3.855,1.748244248
3.856,1.748258862
3.857,1.748303205
3.858,1.748251107
3.859,1.748311118
3.86,1.748382489
3.861,1.748412673
3.862,1.748381864
3.863,1.748371201
3.864,1.748444362
3.865,1.748462161
3.866,1.748448032
3.867,1.748367986
3.868,1.748345413
3.869,1.748553215
3.87,1.748407368
3.871,1.748402063
3.872,1.748459316
3.873,1.748476798
3.874,1.748556479
3.875,1.7485045
3.876,1.748496664
3.877,1.748603954
3.878,1.748474062
3.879,1.748558605
3.88,1.748516265
3.881,1.748631041
3.882,1.748713168
3.883,1.748587182
3.884,1.748531048
3.885,1.7486192
3.886,1.748633696
3.887,1.748617217
3.888,1.748750067
3.889,1.748652668
3.89,1.748677554
3.891,1.748612127
3.892,1.748735144
3.893,1.748677329
3.894,1.748697699
3.895,1.74875482
3.896,1.74868619
3.897,1.748704113
3.898,1.74869914
3.899,1.748883258
3.9,1.748649586
3.901,1.748721881
3.902,1.748669546
3.903,1.748782536
3.904,1.748677163
3.905,1.74870379
3.906,1.748709288
3.907,1.748714454
3.908,1.74879596
3.909,1.748871918
3.91,1.748827164
3.911,1.74883765
3.912,1.748832442
3.913,1.748835893
3.914,1.74885122
3.915,1.748762377
3.916,1.748758712
3.917,1.748901087
3.918,1.748846309
3.919,1.748836768
3.92,1.748840386
3.921,1.748872662
3.922,1.748850566
3.923,1.748855646
3.924,1.748981304
3.925,1.748862036
3.926,1.748843598
3.927,1.748848037
3.928,1.748823652
3.929,1.748902963
3.93,1.748863461
3.931,1.748882654
3.932,1.748747025
3.933,1.748847318
3.934,1.748807451
3.935,1.748879456
3.936,1.749002425
3.937,1.749069041
3.938,1.74905321
3.939,1.748840807
3.94,1.748992593
3.941,1.748888904
3.942,1.748893099
3.943,1.748859683
3.944,1.748933199
3.945,1.749066302
3.946,1.748930393
3.947,1.748919023
3.948,1.748952664
3.949,1.748889662
3.95,1.748881889
3.951,1.749004234
3.952,1.749023409
3.953,1.748957768
3.954,1.749002043
3.955,1.748967826
3.956,1.748947849
3.957,1.748998216
3.958,1.748956155
3.959,1.748962337
3.96,1.749024232
3.961,1.749023371
3.962,1.748967716
3.963,1.749063711
3.964,1.749109685
3.965,1.749037186
3.966,1.749046026
3.967,1.749064838
3.968,1.748958447
3.969,1.749050762
3.97,1.749081409
3.971,1.74898706
3.972,1.749081979
3.973,1.749074353
3.974,1.749091418
3.975,1.749071451
3.976,1.74905498
3.977,1.749075885
3.978,1.748988489
3.979,1.749170941
3.98,1.748983448
3.981,1.749018311
3.982,1.749040294
3.983,1.749058047
3.984,1.749069285
3.985,1.749050364
3.986,1.749075355
3.987,1.749139732
3.988,1.74917756
3.989,1.748938942
3.99,1.749063612
3.991,1.7491178
3.992,1.749192789
3.993,1.749091085
3.994,1.7490547
3.995,1.749164835
3.996,1.749134995
3.997,1.749166539
3.998,1.749139916
3.999,1.749194275
4,1.749135449
4.001,1.749145616
4.002,1.749279439
4.003,1.749189854
4.004,1.74912198
4.005,1.749186131
4.006,1.749052754
4.007,1.749118983
4.008,1.749093277
4.009,1.749025686
4.01,1.749219339
4.011,1.749007599
4.012,1.749137922
4.013,1.749176509
4.014,1.749232692
4.015,1.749197222
4.016,1.749204762
4.017,1.749314935
4.018,1.749169018
4.019,1.749205754
4.02,1.749139826
4.021,1.749129619
4.022,1.749188417
4.023,1.749224624
4.024,1.749145617
4.025,1.749119448
4.026,1.749237556
4.027,1.749171246
4.028,1.749146536
4.029,1.749133762
4.03,1.749146987
4.031,1.749150083
4.032,1.749191521
4.033,1.749193825
4.034,1.749163008
4.035,1.749095517
4.036,1.749140898
4.037,1.749074352
4.038,1.749141798
4.039,1.749181486
4.04,1.749176927
4.041,1.749151181
4.042,1.749164138
4.043,1.749146022
4.044,1.749109365
4.045,1.749178872
4.046,1.749162159
4.047,1.749167985
4.048,1.749144706
4.049,1.749198308
4.05,1.749107212
4.051,1.749223419
4.052,1.749141716
4.053,1.74911429
4.054,1.749201085
4.055,1.749202534
4.056,1.749137654
4.057,1.749127707
4.058,1.749156698
4.059,1.749193242
4.06,1.749107943
4.061,1.749188285
4.062,1.749184709
4.063,1.749167619
4.064,1.749214709
4.065,1.749163117
4.066,1.749151241
4.067,1.74927177
4.068,1.749139265
4.069,1.749210134
4.07,1.749248486
4.071,1.749300218
4.072,1.749222711
4.073,1.749269954
4.074,1.749292723
4.075,1.749228635
4.076,1.749338645
4.077,1.749213431
4.078,1.749269066
4.079,1.749375342
4.08,1.749215901
4.081,1.749285384
4.082,1.749215432
4.083,1.749242896
4.084,1.749335256
4.085,1.749241209
4.086,1.749209739
4.087,1.749263152
4.088,1.749252858
4.089,1.749249591
4.09,1.749301418
4.091,1.749291219
4.092,1.74921806
4.093,1.749263267
4.094,1.749347111
4.095,1.749260307
4.096,1.749359567
4.097,1.749280401
4.098,1.749306528
4.099,1.749279075
4.1,1.749313842
4.101,1.749304828
4.102,1.749209045
4.103,1.749274513
4.104,1.749312387
4.105,1.749267787
4.106,1.749350635
4.107,1.749318484
4.108,1.749235093
4.109,1.749337039
4.11,1.749362014
4.111,1.749346138
4.112,1.749335636
4.113,1.749411789
4.114,1.749287031
4.115,1.749247552
4.116,1.749289898
4.117,1.749303969
4.118,1.749312089
4.119,1.749260702
4.12,1.749297192
4.121,1.749370549
4.122,1.749277183
4.123,1.749322611
4.124,1.749371392
4.125,1.749353517
4.126,1.749342934
4.127,1.749385104
4.128,1.749398685
4.129,1.749443959
4.13,1.749385901
4.131,1.749406405
4.132,1.749356045
4.133,1.749411359
4.134,1.749394331
4.135,1.749436243
4.136,1.749306709
4.137,1.749398342
4.138,1.749441093
4.139,1.749385944
4.14,1.749315807
4.141,1.749382806
4.142,1.749366329
4.143,1.749318461
4.144,1.749320644
4.145,1.749366572
4.146,1.749388231
4.147,1.749321202
4.148,1.749294553
4.149,1.749336517
4.15,1.749293469
4.151,1.749300575
4.152,1.749394655
4.153,1.749358383
4.154,1.749271016
4.155,1.749334914
4.156,1.749371938
4.157,1.749331653
4.158,1.749242728
4.159,1.749317255
4.16,1.749449893
4.161,1.749377138
4.162,1.749267702
4.163,1.749239221
4.164,1.749268373
4.165,1.749345958
4.166,1.749418192
4.167,1.749163384
4.168,1.749255654
4.169,1.749365688
4.17,1.749394109
4.171,1.749289804
4.172,1.749374333
4.173,1.749314861
4.174,1.749364297
4.175,1.749322592
4.176,1.749315599
4.177,1.749233103
4.178,1.749455535
4.179,1.749389366
4.18,1.749312538
4.181,1.749384457
4.182,1.749347687
4.183,1.749327993
4.184,1.749440683
4.185,1.74931407
4.186,1.749235026
4.187,1.749344926
4.188,1.749329038
4.189,1.749400745
4.19,1.749354617
4.191,1.74937791
4.192,1.749334533
4.193,1.749472597
4.194,1.749414622
4.195,1.749479177
4.196,1.749352915
4.197,1.749351369
4.198,1.749389733
4.199,1.749256753
4.2,1.749373351
4.201,1.749355452
4.202,1.749462806
4.203,1.74947416
4.205,1.749378989
4.206,1.749500564
4.207,1.749460939
4.208,1.749386816
4.209,1.749317445
4.21,1.749484955
