t_contact_s,theta_err_t1_deg
4.198,1.484498612
4.199,1.484497254
4.2,1.484458643
4.201,1.48441674
4.202,1.484461001
4.203,1.484490039
4.204,1.484491242
4.205,1.484424284
4.206,1.484485743
4.207,1.484572416
4.208,1.484454961
4.209,1.484497677
4.21,1.484563059
4.211,1.484446138
4.212,1.484539071
4.213,1.484545348
4.214,1.484482033
4.215,1.484584189
4.216,1.484522246
4.217,1.484517232
4.218,1.484596187
4.219,1.484496003
4.22,1.484598946
4.221,1.484567414
4.222,1.484653483
4.223,1.484556649
4.224,1.484620414
4.225,1.484487039
4.226,1.48454439
4.227,1.484575013
4.228,1.484564411
4.229,1.484603138
4.23,1.484528179
4.231,1.484490794
4.232,1.48467845
4.233,1.484616654
4.234,1.48458817
4.235,1.484616503
4.236,1.484552103
4.237,1.484617686
4.238,1.484611419
4.239,1.484618898
4.24,1.484591503
4.241,1.48466924
4.242,1.484619006
4.243,1.484719427
4.244,1.484638041
4.245,1.484689901
4.246,1.484680541
4.247,1.484826442
4.248,1.484690299
4.249,1.484726058
4.25,1.484747876
4.251,1.484731134
4.252,1.484583066
4.253,1.484717424
4.254,1.484669193
4.255,1.484729215
4.256,1.484692489
4.257,1.484750596
4.258,1.484639
4.259,1.484675297
4.26,1.484720645
4.261,1.484779208
4.262,1.484692588
4.263,1.48466639
4.264,1.484738775
4.265,1.484752578
4.266,1.48468006
4.267,1.484773654
4.268,1.484704037
4.269,1.484755953
4.27,1.484790076
4.271,1.484720304
4.272,1.484733956
4.273,1.484816311
4.274,1.484858254
4.275,1.484741159
4.276,1.484794037
4.277,1.484784985
4.278,1.484716386
4.279,1.484708074
4.28,1.484674905
4.281,1.484629747
4.282,1.484677366
4.283,1.484833426
4.284,1.484818882
4.285,1.484790657
4.286,1.484757554
4.287,1.484793125
4.288,1.484776565
4.289,1.484674142
4.29,1.484744746
4.291,1.484786566
4.292,1.484853268
4.293,1.48482198
4.294,1.484818518
4.295,1.484898606
4.296,1.484826849
4.297,1.484736358
4.298,1.484749609
4.299,1.484811
4.3,1.484769444
4.301,1.484864936
4.302,1.484852669
4.303,1.484842266
4.304,1.484850401
4.305,1.484817773
4.306,1.484781761
4.307,1.484770726
4.308,1.484816377
4.309,1.484805759
4.31,1.484807615
4.311,1.484826599
4.312,1.484879583
4.313,1.484823945
4.314,1.484860077
4.315,1.484757688
4.316,1.484779215
4.317,1.484827101
4.318,1.484787461
4.319,1.484699316
4.32,1.484837102
4.321,1.48483274
4.322,1.484787326
4.323,1.48486425
4.324,1.484867831
4.325,1.484878905
4.326,1.484937567
4.327,1.484803734
4.328,1.484849568
4.329,1.484886398
4.33,1.484855237
4.331,1.484841223
4.332,1.484865839
4.333,1.484803216
4.334,1.484836421
4.335,1.484951784
4.336,1.484955483
4.337,1.484818339
4.338,1.484729405
4.339,1.484734902
4.34,1.484905676
4.341,1.484781213
4.342,1.484902612
4.343,1.48487216
4.344,1.484835413
4.345,1.484870471
4.346,1.484858882
4.347,1.484849457
4.348,1.484920716
4.349,1.484991833
4.35,1.484903223
4.351,1.484881709
4.352,1.484779848
4.353,1.484891789
4.354,1.484939957
4.355,1.484946465
4.356,1.484985196
4.357,1.484927993
4.358,1.484968482
4.359,1.484914645
4.36,1.4849555
4.361,1.484930508
4.362,1.484972498
4.363,1.485047568
4.364,1.484884936
4.365,1.48506698
4.366,1.484942918
4.367,1.484818453
4.368,1.484927216
4.369,1.485007768
4.37,1.484948337
4.371,1.484986846
4.372,1.48494623
4.373,1.484960199
4.374,1.484992501
4.375,1.484983866
4.376,1.485055665
4.377,1.484952045
4.378,1.484925883
4.379,1.484963529
4.38,1.484963659
4.381,1.484945548
4.382,1.485052032
4.383,1.485071862
4.384,1.485008956
4.385,1.485014444
4.386,1.485076417
4.387,1.484968669
4.388,1.485084029
4.389,1.485040092
4.39,1.485046054
4.391,1.485061864
4.392,1.485010944
4.393,1.485004719
4.394,1.485047972
4.395,1.485100707
4.396,1.48500261
4.397,1.485089019
4.398,1.485039674
4.399,1.485092155
4.4,1.48511136
4.401,1.485112912
4.402,1.48505162
4.403,1.485100144
4.404,1.485162834
4.405,1.485152121
4.406,1.485114279
4.407,1.485178453
4.408,1.48522385
4.409,1.485177959
4.41,1.485164347
4.411,1.485097304
4.412,1.485142658
4.413,1.485059311
4.414,1.485068309
4.415,1.485067153
4.416,1.485177888
4.417,1.485044841
4.418,1.485217837
4.419,1.485175408
4.42,1.485171496
4.421,1.48497922
4.422,1.485006511
4.423,1.485093611
4.424,1.485073369
4.425,1.485131831
4.426,1.485242538
4.427,1.485131253
4.428,1.485176582
4.429,1.485237409
4.43,1.485239416
4.431,1.485162778
4.432,1.485173585
4.433,1.485186295
4.434,1.485128276
4.435,1.485131614
4.436,1.485154578
4.437,1.485106114
4.438,1.485212878
4.439,1.485176141
4.44,1.485134981
4.441,1.485166561
4.442,1.48522131
4.443,1.485165051
4.444,1.485221929
4.445,1.485229718
4.446,1.485194148
4.447,1.485303582
4.448,1.485184609
4.449,1.485153518
4.45,1.48519006
4.451,1.485102326
4.452,1.48517858
4.453,1.485217141
4.454,1.485191722
4.455,1.485274049
4.456,1.485208108
4.457,1.485196834
4.458,1.485140342
4.459,1.485194383
4.46,1.485187028
4.461,1.485235332
4.462,1.485246575
4.463,1.485105025
4.464,1.485194323
4.465,1.485252794
4.466,1.485166854
4.467,1.485222346
4.468,1.485216396
4.469,1.485060178
4.47,1.485217198
4.471,1.485203852
4.472,1.485192945
4.473,1.485103673
4.474,1.485185304
4.475,1.485170082
4.476,1.485166493
4.477,1.485214606
4.478,1.485242466
4.479,1.485196434
4.48,1.485230473
4.481,1.485206064
4.482,1.485179387
4.483,1.485246629
4.484,1.485248447
4.485,1.485315883
4.486,1.48532103
4.487,1.485238068
4.488,1.485349989
4.489,1.485363584
4.49,1.4852542
4.491,1.485252792
4.492,1.485245787
4.493,1.485046301
4.494,1.48527408
4.495,1.485233149
4.496,1.485318015
4.497,1.485322768
4.498,1.48522176
4.499,1.485335587
4.5,1.485260437
4.501,1.485317406
4.502,1.485324118
4.503,1.485311974
4.504,1.485260719
4.505,1.485377944
4.506,1.485285004
4.507,1.485322478
4.508,1.48528673
4.509,1.485303746
4.51,1.485181428
4.511,1.485256229
4.512,1.48525112
4.513,1.485326744
4.514,1.485343091
4.515,1.485281504
4.516,1.485297342
4.517,1.485292439
4.518,1.485329503
4.519,1.485228044
4.52,1.485423924
4.521,1.485423599
4.522,1.485359226
4.523,1.485307908
4.524,1.485357874
4.525,1.485272881
4.526,1.485339988
4.527,1.485258682
4.528,1.485223122
4.529,1.48521753
4.53,1.485364514
4.531,1.485339123
4.532,1.48528596
4.533,1.48527771
4.534,1.485312587
4.535,1.485406822
4.536,1.485400106
4.537,1.485265802
4.538,1.485360731
4.539,1.48535228
4.54,1.485405589
4.541,1.48534843
4.542,1.485173895
4.543,1.485271189
4.544,1.485332961
4.545,1.485323275
4.546,1.485318074
4.547,1.485310594
4.548,1.485314031
4.549,1.485449198
4.55,1.485378687
4.551,1.485329042
4.552,1.485305115
4.553,1.485313222
4.554,1.485440774
4.555,1.485353667
4.556,1.485384106
4.557,1.48538964
4.558,1.485404589
4.559,1.485421788
4.56,1.485227758
4.561,1.485442791
4.562,1.485355132
4.563,1.485387157
4.564,1.485438826
4.565,1.485404275
4.566,1.485421704
4.567,1.48538199
4.568,1.485275255
4.569,1.48527132
4.57,1.48531819
4.571,1.485302312
4.572,1.485271599
4.573,1.485356302
4.574,1.485393897
4.575,1.485230141
4.576,1.48535547
4.577,1.485448931
4.578,1.485413374
4.579,1.485371944
4.58,1.48533973
4.581,1.485433805
4.582,1.485343419
4.583,1.485427689
4.584,1.485295169
4.585,1.485356283
4.586,1.485455398
4.587,1.485407068
4.588,1.485401223
4.589,1.485379733
4.59,1.48548362
4.591,1.485549838
4.592,1.485515162
4.593,1.485411338
4.594,1.485376593
4.595,1.485536883
4.596,1.485483557
4.597,1.485452937
4.598,1.485473886
4.599,1.485460659
4.6,1.485517957
4.601,1.485470025
4.602,1.485438148
4.603,1.485452905
4.604,1.485355517
4.605,1.485349727
4.606,1.485321861
4.607,1.485489328
4.608,1.485449231
4.609,1.485444153
4.61,1.485500674
4.611,1.485421446
4.612,1.485415316
4.613,1.485556002
4.614,1.485490032
4.615,1.485477732
4.616,1.485565132
4.617,1.485420243
4.618,1.485563349
4.619,1.485494766
4.62,1.485610129
4.621,1.485596395
4.622,1.485586618
4.623,1.485648205
4.624,1.485561529
4.625,1.485479738
4.626,1.485526855
4.627,1.485606513
4.628,1.485608268
4.629,1.485592429
4.63,1.485583792
4.631,1.485588779
4.632,1.485682783
4.633,1.485590664
4.634,1.485591064
4.635,1.485501378
4.636,1.48560746
4.637,1.485476461
4.638,1.485578276
4.639,1.485567937
4.64,1.485563085
4.641,1.485560765
4.642,1.48559007
4.643,1.485540705
4.644,1.485562792
4.645,1.485485111
4.646,1.485578961
4.647,1.485554983
4.648,1.48564088
4.649,1.485669625
4.65,1.485600415
4.651,1.485581086
4.652,1.485755924
4.653,1.485671417
4.654,1.485652207
4.655,1.485508499
4.656,1.485584753
4.657,1.485670196
4.658,1.485634731
4.659,1.485652718
4.66,1.485644625
4.661,1.485535438
4.662,1.48576752
4.663,1.485590604
4.664,1.485568203
4.665,1.485450783
4.666,1.485681179
4.667,1.485569588
4.668,1.485637239
4.669,1.485577896
4.67,1.485650219
4.671,1.485571421
4.672,1.485635777
4.673,1.485587309
4.674,1.485696747
4.675,1.485560414
4.676,1.485651916
4.677,1.485624727
4.678,1.485721932
4.679,1.48564417
4.68,1.485579873
4.681,1.485575771
4.682,1.485671937
4.683,1.48568619
4.684,1.485707186
4.685,1.485638617
4.686,1.485744219
4.687,1.48583218
4.688,1.485717885
4.689,1.48570903
4.69,1.485798304
4.691,1.485538519
4.692,1.48578742
4.693,1.485688406
4.694,1.485663339
4.695,1.485658128
4.696,1.485661679
4.697,1.485686989
4.698,1.485654722
4.699,1.48566216
4.7,1.485733976
4.701,1.485663383
4.702,1.485665096
4.703,1.485644425
4.704,1.485648434
4.705,1.485643991
4.706,1.485593858
4.707,1.485667592
4.708,1.485668722
4.709,1.485574527
4.71,1.485763776
4.711,1.485760127
4.712,1.48573567
4.713,1.485720945
4.714,1.485716164
4.715,1.485542402
4.716,1.485630485
4.717,1.485654441
4.718,1.485766835
4.719,1.485724113
4.72,1.485717932
4.721,1.485761552
4.722,1.485660083
4.723,1.485648012
4.724,1.485663867
4.725,1.485700438
4.726,1.485757801
4.727,1.485681337
4.728,1.485688386
4.729,1.485597024
4.73,1.485695559
4.731,1.485635308
4.732,1.485603198
4.733,1.485603179
4.734,1.485828314
4.735,1.485697668
4.736,1.485815075
4.737,1.485860187
4.738,1.485708169
4.739,1.485700182
4.74,1.48573197
4.741,1.48567956
4.742,1.485580118
4.743,1.485652901
4.744,1.485708601
4.745,1.485803914
4.746,1.485829625
4.747,1.485738077
4.748,1.485689348
4.749,1.485717103
4.75,1.485720691
4.751,1.485807046
4.752,1.485741272
4.753,1.485749194
4.754,1.485684185
4.755,1.485697692
4.756,1.485783192
4.757,1.485735451
4.758,1.485779646
4.759,1.485772831
4.76,1.48565031
4.761,1.485711888
4.762,1.485739328
4.763,1.485760541
4.764,1.485789879
4.765,1.485721586
4.766,1.485730679
4.767,1.485744424
4.768,1.485868674
4.769,1.485830144
4.77,1.485744214
4.771,1.485793585
4.772,1.485761748
4.773,1.485728073
4.774,1.485726304
4.775,1.485823856
4.776,1.485828318
4.777,1.48575572
4.778,1.485773474
4.779,1.485673017
4.78,1.485734557
4.781,1.485796492
4.782,1.485735203
4.783,1.485739117
4.784,1.485789937
4.785,1.485947381
4.786,1.485799607
4.787,1.485771983
4.788,1.485854154
4.789,1.485872216
4.79,1.485848391
4.791,1.485832177
4.792,1.485739548
4.793,1.485931955
4.794,1.485913172
4.795,1.48590704
4.796,1.485793553
4.797,1.485751362
4.798,1.485772698
4.799,1.485883392
4.8,1.485820139
4.801,1.485794105
4.802,1.485916526
4.803,1.485935919
4.804,1.485843177
4.805,1.485876592
4.806,1.485759717
4.807,1.485833212
4.808,1.485938464
4.809,1.48577247
4.81,1.485719351
4.811,1.485819877
4.812,1.485912671
4.813,1.485753956
4.814,1.485919436
4.815,1.485909006
4.816,1.485815678
4.817,1.485866122
4.818,1.485931864
4.819,1.485850585
4.82,1.485786446
4.821,1.485722174
4.822,1.485880934
4.823,1.485895357
4.824,1.48589391
4.825,1.485884726
4.826,1.485997402
4.827,1.485792625
4.828,1.485867584
4.829,1.485842699
4.83,1.48590187
4.831,1.485876122
4.832,1.485860189
4.833,1.485828025
4.834,1.486065906
4.835,1.485855003
4.836,1.485988402
4.837,1.485951192
4.838,1.485914857
4.839,1.485953297
4.84,1.486067786
4.841,1.485871117
4.842,1.48598931
4.843,1.486064492
4.844,1.486017555
4.845,1.485897634
4.846,1.485914133
4.847,1.485922955
4.848,1.485885863
4.849,1.485886319
4.85,1.485951985
4.851,1.486067707
4.852,1.485896
4.853,1.485981064
4.854,1.485887695
4.855,1.485876243
4.856,1.486001019
4.857,1.485885993
4.858,1.485974596
4.859,1.485985625
4.86,1.485837221
4.861,1.485882853
4.862,1.486016074
4.863,1.485856002
4.864,1.485983172
4.865,1.485941438
4.866,1.485989612
4.867,1.485914476
4.868,1.485910839
4.869,1.486069265
4.87,1.486001637
4.871,1.48605348
4.872,1.485993813
4.873,1.485939714
4.874,1.486055928
4.875,1.486159061
4.876,1.485993213
4.877,1.486088985
4.878,1.485982775
4.879,1.486030054
4.88,1.486167506
4.881,1.486010579
4.882,1.486074912
4.883,1.485989175
4.884,1.4859663
4.885,1.486081831
4.886,1.486008694
4.887,1.485989572
4.888,1.48603404
4.889,1.485940738
4.89,1.486000985
4.891,1.48595207
4.892,1.485922991
4.893,1.485985047
4.894,1.485993711
4.895,1.485855834
4.896,1.485963267
4.897,1.486004426
4.898,1.485878771
4.899,1.486029562
4.9,1.486055314
4.901,1.48606996
4.902,1.486050772
4.903,1.485936439
4.904,1.486060328
4.905,1.486055215
4.906,1.486001552
4.907,1.486131711
4.908,1.48606333
4.909,1.48600655
4.91,1.486069341
4.911,1.486038566
4.912,1.486027265
4.913,1.485920409
4.914,1.486031287
4.915,1.486039651
4.916,1.486010673
4.917,1.486146002
4.918,1.486043397
4.919,1.48608617
4.92,1.486062273
4.921,1.486016644
4.922,1.486177232
4.923,1.486070149
4.924,1.486136347
4.925,1.486095465
4.926,1.486217033
4.927,1.48615523
4.928,1.486152948
4.929,1.48610089
4.93,1.486186541
4.931,1.486119726
4.932,1.486161461
4.933,1.486208736
4.934,1.486106061
4.935,1.486170417
4.936,1.486214313
4.937,1.486164428
4.938,1.486200549
4.939,1.486132146
4.94,1.486160175
4.941,1.486192793
4.942,1.486207898
4.943,1.486255937
4.944,1.486078102
4.945,1.486213437
4.946,1.486169784
4.947,1.48611041
4.948,1.486194893
4.949,1.486242699
4.95,1.486174196
4.951,1.486224436
4.952,1.486206501
4.953,1.486120904
4.954,1.486201036
4.955,1.486172884
4.956,1.486200071
4.957,1.486159473
4.958,1.486122081
4.959,1.486143628
4.96,1.48616927
4.961,1.486201313
4.962,1.486184778
4.963,1.486212544
4.964,1.486147121
4.965,1.486204226
4.966,1.48619943
4.967,1.486231977
4.968,1.486193966
4.969,1.486294617
4.97,1.486216513
4.971,1.486108992
4.972,1.486218485
4.973,1.486198934
4.974,1.486170681
4.975,1.48634289
4.976,1.486181315
4.977,1.486185902
4.978,1.486203277
4.979,1.486193961
4.98,1.486265491
4.981,1.486125557
4.982,1.48617
4.983,1.486262527
4.984,1.486201284
4.985,1.486267059
4.986,1.486276513
4.987,1.48634037
4.988,1.486196416
4.989,1.486284712
4.99,1.486367559
4.991,1.486181755
4.992,1.486194269
4.993,1.486288556
4.994,1.486315495
4.995,1.486277239
4.996,1.486296487
4.997,1.486262764
4.998,1.486274776
4.999,1.486198067
5,1.486295584
5.001,1.486306736
